,text
3125,"b'""Let\'s catch up to 2014."" \xe2\x80\x94President Obama on #EqualPay for women'"
3126,"b'""Let\'s agree that no one who works full time in America should ever have to work in poverty."" \xe2\x80\x94President Obama'"
3127,"b'""If we raise the minimum wage, we won\xe2\x80\x99t just put more money in workers\xe2\x80\x99 pockets\xe2\x80\x94they\xe2\x80\x99ll spend that money."" \xe2\x80\x94President Obama #AmericaLeads'"
3128,"b'""Let\'s keep reforming our education system so young people at every level have the same shot at success."" \xe2\x80\x94President Obama #AmericaLeads'"
3129,"b'""I\xe2\x80\x99m setting a new goal: By the end of this decade, let\xe2\x80\x99s enroll six million children in high-quality preschool."" \xe2\x80\x94President Obama'"
3130,"b'""America is better poised to lead and succeed in the 21st century than any other nation on Earth."" \xe2\x80\x94President Obama #AmericaLeads'"
3131,"b'""When I took office, the deficit was nearly 10 percent of our economy. Today, it\xe2\x80\x99s approaching 3 percent."" \xe2\x80\x94President Obama #AmericaLeads'"
3132,"b'""We\'re slowing the cost of health care\xe2\x80\x94and we\'re covering more people at the same time."" \xe2\x80\x94President Obama #AmericaLeads'"
3133,"b'""Premiums are rising at a rate tied for the lowest on record."" \xe2\x80\x94President Obama #AmericaLeads'"
3134,"b'""Today, we have seen a dramatic slowdown in the rising cost of health care."" \xe2\x80\x94President Obama #AmericaLeads'"
3135,"b'""In the decade before the Affordable Care Act\xe2\x80\x94AKA Obamacare\xe2\x80\x94double-digit premium increases were common."" \xe2\x80\x94President Obama #AmericaLeads'"
3136,"b'""Last year, our elementary and middle school students had the highest math and reading scores on record."" \xe2\x80\x94President Obama #AmericaLeads'"
3137,"b'""Today, they\xe2\x80\x99re building and selling new cars at the fastest rate in eight years."" \xe2\x80\x94President Obama #AmericaLeads'"
3138,"b'""We have to make our economy work for every working American."" \xe2\x80\x94President Obama #AmericaLeads'"
3139,"b'""When the middle class thrives ... America thrives. When it doesn\xe2\x80\x99t, America doesn\'t."" \xe2\x80\x94President Obama #AmericaLeads'"
3140,"b'""This is the longest, uninterrupted stretch of job growth in our history."" \xe2\x80\x94President Obama #AmericaLeads'"
3141,"b'""Today, our businesses are hiring 200,000 Americans per month."" \xe2\x80\x94President Obama #AmericaLeads'"
3142,"b'""As Americans, we can and should be proud of the progress our country has made over these past six years."" \xe2\x80\x94President Obama #AmericaLeads'"
3143,"b'""American leadership is the one constant in an uncertain world."" \xe2\x80\x94President Obama #AmericaLeads'"
3144,b'LIVE: President Obama is speaking about the future of our 21st century economy. Tune in: http://t.co/BmKpNxpJh2 #AmericaLeads'
3145,"b""President Obama will address the future of the economy at @NorthwesternU at 2:15 pm ET. Don't miss it: http://t.co/XgJu70EQ6A #AmericaLeads"""
3146,b'ICYMI: @OFA volunteers across the country are preparing for the second health care enrollment period. http://t.co/X6X0d4EMXz'
3147,b'You now have basic rights and protections when it comes to health insurance\xe2\x80\x94thanks to #Obamacare: http://t.co/CTK2Tn3DsL'
3148,b'State and local governments are taking action to #RaiseTheWage: http://t.co/AvvtnbY1MA'
3149,"b'""Together, we renew our commitment to better prevent, detect, and treat breast cancer."" \xe2\x80\x94President Obama on Breast Cancer Awareness Month'"
3150,"b""A year ago today, extreme voices in Congress shut down the government\xe2\x80\x94and here's one reason why they won't try again: http://t.co/Q346BXPCHu"""
3151,b'Support cutting carbon pollution: http://t.co/1LvNPqWytb #ActOnClimate'
3152,b'Health care reform is all about #BetterCare for you and your family: http://t.co/iUcVgXzQF4'
3153,b'Add your name if you agree\xe2\x80\x94cutting carbon pollution is just common sense: http://t.co/sRiQiN4HuN #ActOnClimate'
3154,"b'RT @VP: Today, we\xe2\x80\x99re announcing how grants will help: \nTrain workers \xe2\x9c\x93\nConnect businesses w/ workers \xe2\x9c\x93\nExpand middle class \xe2\x9c\x93\nhttp://t.co/UP\xe2\x80\xa6'"
3155,"b'Thanks to health care reform, getting covered could be more affordable than you think: http://t.co/udcJKRxVkM http://t.co/9GTGBOJVef'"
3156,"b'RT @WhiteHouse: ""That\'s how we roll. That\'s what makes this America."" \xe2\x80\x94Obama on U.S. leadership in the world: http://t.co/DijprjBaq6 http:/\xe2\x80\xa6'"
3157,b'ICYMI: President Obama showed the world how the United States is leading in the fight against #climate change. http://t.co/J2mZVkJ0fm'
3158,"b'""The people of the world look to us to lead. And we welcome that responsibility."" \xe2\x80\x94President Obama http://t.co/9yyvG7ydLs'"
3159,b'Check this out: @OFA volunteers are gearing up to help get the word out for the next health care enrollment period. http://t.co/QduDrSd62x'
3160,b'Watch the weekly address: President Obama discusses the responsibility America has to lead. http://t.co/9efdIm4I5A'
3161,"b""Retweet if you think it's time to #ActOnClimate. h/t @GovInslee http://t.co/FU2mWp62tr"""
3162,b'Economic growth in the second quarter was even stronger than originally estimated: http://t.co/04yQG5W2Su'
3163,b'Happening now: The President is delivering remarks at the Global Health Security Agenda Summit. Tune in. http://t.co/aMdPaCQVis'
3164,b'The President has a plan to fight climate change\xe2\x80\x94you should support it: http://t.co/AWLXVGm0y8 #ActOnClimate'
3165,"b'RT @WhiteHouse: When #WomenSucceed, we all succeed: http://t.co/GBzcbSV0MN #HeForShe http://t.co/gaCddXtfkm'"
3166,b'President Obama just designated the largest marine reserve in the world. Read more: http://t.co/WBtkurVmMr #MonumentsMatter'
3167,b'How President Obama is answering the call to #ActOnClimate. http://t.co/ngFpcc4sb2'
3168,"b'Good news: More insurers are offering health plans on the marketplace, meaning more choices for consumers. http://t.co/fXcPxvzAMp'"
3169,"b""Between droughts, wildfires, and dangerous storms, the effects of #climate change are real. It's time to act: http://t.co/SYpeM3bONd"""
3170,b'Happening now: The President is delivering remarks at the United Nations on the Ebola epidemic. Tune in: http://t.co/N8jpPD4lcr'
3171,"b""Watch as President Obama wishes L'Shanah Tovah, a good year, to those celebrating #RoshHashanah: http://t.co/Qlb3dnQKdE"""
3172,b'Add your name to support taking action on climate change: http://t.co/2GK6sNYhMR #ActOnClimate'
3173,b'These Fortune 500 companies are stepping up their commitment to fight climate change: http://t.co/sJIl64vUCE #ActOnClimate'
3174,"b""It's time to #ActOnClimate: http://t.co/5Z3h2AsGFx"""
3175,b'WATCH: President Obama is addressing the United Nations General Assembly now. http://t.co/L0CDP8QVBv #UNGA'
3176,b'Retweet if you agree. #ActOnClimate http://t.co/yFAfWr7UN4'
3177,b'Now is the time to step up and support serious action to fight climate change: http://t.co/hs9QXI4orW #ActOnClimate'
3178,"b'""The most important title is not president or prime minister, but citizen."" \xe2\x80\x94President Obama #CGI2014'"
3179,b'LIVE: President Obama is speaking at #CGI2014. http://t.co/iepVJc5OFr http://t.co/or58e7kflc'
3180,"b'""I call on all countries to join us\xe2\x80\x94not next year, but now."" \xe2\x80\x94President Obama #ActOnClimate'"
3181,"b'""We have a special responsibility to lead. That\'s what big nations have to do."" \xe2\x80\x94President Obama #ActOnClimate'"
3182,"b'""We have to work together as a global community to tackle this global threat before it is too late."" \xe2\x80\x94President Obama #ActOnClimate'"
3183,"b'""We are the first generation to feel the effect of climate change and the last generation who can do something about it."" \xe2\x80\x94President Obama'"
3184,"b'""We cannot condemn our children and their children to a future they do not have the capacity to repair."" \xe2\x80\x94President Obama #ActOnClimate'"
3185,b'LIVE: President Obama is delivering a call for action at the U.N. Climate Summit. http://t.co/SendSAeRBA #ActOnClimate'
3186,b'President Obama will make the case for strong climate action at the U.N. Climate Summit at 12:50 p.m. ET. Watch here: http://t.co/NW1lfl7eJ7'
3187,b'Happening now: President Obama is delivering a statement. http://t.co/NW1lfl7eJ7'
3188,"b""RT @WhiteHouse: You don't get to pick your tax rate.\nNeither should corporations.\nLet's make sure we all play by the same rules. http://t.c\xe2\x80\xa6"""
3189,b'ICYMI: President Obama is teaming up with major companies to fight climate change. Read more: http://t.co/ymNfvbYEDs #ActOnClimate'
3190,b'Everyone has a role to play in ending sexual assault. #ItsOnUs: http://t.co/h4Xcensx3J'
3191,"b""Watch this video about the Earth's climate changing at an unprecedented rate: http://t.co/WlZdS5PMLa #ActOnClimate"""
3192,"b""Doug is a rancher in New Mexico, and he's feeling the effects of climate change firsthand: http://t.co/DlzXkn0Y7U #ActOnClimate"""
3193,b'Check this out: @OFA volunteers in California took a stand for clean energy. http://t.co/L7NkNShKz3 #SwitchToClean'
3194,"b""Say you're ready to #WalkTheWalk on climate change. http://t.co/WVLelJHwz9"""
3195,"b""Watch: It's time to stand up to sexual assault. http://t.co/4qRdhLbyt2 #ItsOnUs"""
3196,b'RT @kerrywashington: Join the fight+help stop sexual assault. \nTake pledge: http://t.co/GpdRyGAq2C \nPSA: http://t.co/hqtQaul27t #ItsOnUs ht\xe2\x80\xa6'
3197,b'RT @oliviamunn: #ItsOnUs to:\n\nStep up and say something.\n\nNot look the other way.\n\nTake the pledge to help stop sexual assault.\n\nhttp://t.c\xe2\x80\xa6'
3198,b'RT @USOlympic: Everyone has a role to play in stopping sexual assault. #TeamUSA took the pledge at http://t.co/ySGjo8PPvj. #ItsOnUs http://\xe2\x80\xa6'
3199,b'Take the pledge to help make a fundamental shift in our culture around sexual assault: http://t.co/ZtCVaiURjD #ItsOnUs'
3200,"b'""Take a pledge to help keep women and men safe from sexual assault."" \xe2\x80\x94President Obama #ItsOnUs'"
3201,"b'""It is on all of us to reject the quiet tolerance of sexual assault."" \xe2\x80\x94President Obama #ItsOnUs'"
3202,"b'""It\'s not just on the survivors."" \xe2\x80\x94President Obama #ItsOnUs'"
3203,"b'""We don\'t condemn sexual assault as loudly as we should."" \xe2\x80\x94President Obama #ItsOnUs'"
3204,"b'""Sexual violence isn\'t just a crime\xe2\x80\x94it\'s a civil rights violation."" \xe2\x80\x94President Obama #ItsOnUs'"
3205,"b'""Campus sexual assault is no longer a thing that we as a nation can say, \'It\'s not our problem.\'"" \xe2\x80\x94President Obama #ItsOnUs'"
3206,"b'""This is not your fight alone. It\'s on all of us."" \xe2\x80\x94President Obama #ItsOnUs'"
3207,"b'""Every one of these statistics is a life."" \xe2\x80\x94@VP Biden #ItsOnUs'"
3208,b'LIVE: The President and @VP are launching #ItsOnUs because everyone has a role to play in stopping sexual assault. http://t.co/xOPicWbUXJ'
3209,b'FACT: No one can be denied coverage because of their current or past health. http://t.co/0ihaDJM3JI #BetterCare http://t.co/iHDZtAt8AH'
3210,"b""It's up to you to to keep the issues you care about front and center: http://t.co/KWTahnRH9P"""
3211,b'Happening now: President Obama is delivering a statement on congressional passage of the Continuing Resolution. http://t.co/fY7nf8Yc48'
3212,"b'RT @WhiteHouse: ""Almost all Obamacare enrollees are paying for coverage."" http://t.co/m6GGmDqfPb #ACAWorks #GetCovered'"
3213,"b""As Congress leaves Washington, it's your job to keep the conversation going on the important issues: http://t.co/pF62zD8Udd"""
3214,b'A new @WhiteHouse solar energy plan will cut carbon pollution and help save on energy bills: http://t.co/IofWJ4SpUh #ActOnClimate'
3215,"b""RT @SenGillibrand: Empowering women to achieve their full economic potential is not only good for women, it's good for our families &amp; econo\xe2\x80\xa6"""
3216,"b""Don't let polluters win: http://t.co/DIndKKHPIj #CleanWater http://t.co/fWErdZMI7V"""
3217,"b'Ranchers and farmers are facing instability, due to the effects of climate change: http://t.co/9F3dvsZLH0 #ActOnClimate'"
3218,b'Supporting clean drinking water is common sense: http://t.co/u9kS5MPJCo #CleanWater http://t.co/wEERzcXzSm'
3219,"b'""For more than two centuries, our founding charter has guided our progress and defined us as a people."" \xe2\x80\x94President Obama on Constitution Day'"
3220,b'RT @NASA: LIVE Now: G+ Hangout on Observing Earth from Space w/ @AstroRM &amp; @Astro_Wakata: http://t.co/U5qP5NYUVY Q? #askNASA\xc2\xa0 http://t.co/2\xe2\x80\xa6'
3221,"b""This shouldn't be controversial: Keeping Americans' drinking water safe is a good thing. http://t.co/57bfBaUO8v #CleanWater"""
3222,"b'Happening now: President Obama delivers remarks from MacDill Air Force Base in Tampa, Florida. http://t.co/ks75kvhZel'"
3223,b'President Obama is partnering with more than a dozen major U.S. companies to #ActOnClimate. Read more: http://t.co/dUfdvpN0Vj'
3224,"b'The burden of student loan debt is too great. If you agree, go #OnTheRecord: http://t.co/ZDvuYbidRu http://t.co/YHo5b1omTO'"
3225,b'LIVE: President Obama is speaking at the @CDCGov in Atlanta. Tune in here: http://t.co/ZSBRpbTbH0'
3226,"b""RT @WhiteHouse: Worth sharing: Here's the latest on President Obama's response to the Ebola epidemic in West Africa \xe2\x86\x92 http://t.co/wTXugR6DZ3"""
3227,b'Stand up to polluters and protect the Clean Water Act: http://t.co/yxWHy661Ob #CleanWater'
3228,b'This study concludes that no one has to choose between fighting climate change and growing the economy: http://t.co/Zo5TdUieQB #ActOnClimate'
3229,"b'If you agree women should earn #EqualPay for equal work, get your name #OnTheRecord: http://t.co/RFtJHhLmDx http://t.co/f9aOzXphdS'"
3230,"b'If you believe in expanding economic opportunity, go #OnTheRecord: http://t.co/ecBcHjeBnf'"
3231,"b'Happening now: The President is awarding the #MedalOfHonor, the highest military honor. Watch here: http://t.co/JhbpOcPGJQ'"
3232,"b""There's been real progress since the financial crisis hit six years ago today, but there's more work to do: http://t.co/RjvPXa73lQ"""
